categoria_principal,shop,amenity,office,tourism,leisure,craft,healthcare,name,addr:street,addr:housenumber,lat,lon,tipo_actividad
tourism,,,,artwork,,,,Estatua d'Eros,,,41.4402348,2.1457793,artwork
tourism,,,,artwork,,,,El rescate de Perséfone por Démeter,,,41.4405278,2.1454975,artwork
tourism,,,,artwork,,,,Deucalión y Pirra repueblan el mundo,,,41.440334,2.1453105,artwork
tourism,,,,artwork,,,,El Minotauro,,,41.4406086,2.1458257,artwork
tourism,,,,artwork,,,,Homenatge a la Mútua Escolar Blanquerna,,,41.3754888,2.1743611,artwork
tourism,,,,artwork,,,,Font de Satanàs,,,41.3683002,2.1578445,artwork
tourism,,,,artwork,,,,Dona amb nen,,,41.3672299,2.1555917,artwork
tourism,,,,artwork,,,,Dona amb nena,,,41.3671182,2.1557844,artwork
tourism,,,,artwork,,,,Caçador de Lleons,,,41.3883543,2.1855071,artwork
tourism,,,,artwork,,,,Monumento a Manel Milà i Fontanals,,,41.3859222,2.1867092,artwork
tourism,,,,artwork,,,,Pietat,,,41.3875856,2.1891114,artwork
tourism,,,,artwork,,,,Timbaler del bruc,,,41.3626307,2.165311,artwork
tourism,,,,information,,,,Els calabossos del castell,,,41.3629437,2.166357,information
tourism,,,,information,,,,La muralla de marina,,,41.3626708,2.1659194,information
tourism,,,,information,,,,L'Hornabec,,,41.3630044,2.165234,information
tourism,,,,information,,,,La ciutat bombardejada,,,41.364205,2.1663627,information
tourism,,,,information,,,,L'afusellament del president Luiís Companys,,,41.3640169,2.1659245,information
tourism,,,,information,,,,L'orellot de Santa Amàlia,,,41.3640905,2.1659031,information
tourism,,,,information,,,,El baluard de Santa Amàlia,,,41.3642932,2.1663666,information
tourism,,,,information,,,,El fossar de Santa Elena,,,41.3631841,2.1646449,information
tourism,,,,information,,,,El revellí,,,41.3628021,2.1649493,information
tourism,,,,information,,,,El pati d'armes o quadrat,,,41.3632689,2.1664379,information
tourism,,,,information,,,,El judici del President Lluís Companys,,,41.3634263,2.1663254,information
tourism,,,,information,,,,El segon recinte,,,41.3632583,2.1656928,information
tourism,,,,information,,,,La torre de guaita,,,41.3634497,2.1665757,information
tourism,,,,information,,,,L'antic fortí,,,41.363123,2.166133,information
tourism,,,,information,,,,Els orígens de la Llacuna,,,41.39955,2.200836,information
tourism,,,,artwork,,,,Un espai per la convivencia,,,41.3766115,2.1671766,artwork
tourism,,,,artwork,,,,Pere Tarrés i Claret,,,41.388183,2.1637556,artwork
tourism,,,,gallery,,,,Base Elements,,,41.38048,2.1786039,gallery
tourism,,,,hotel,,,,Abba Rambla Hotel,,4C,41.3793667,2.1679794,hotel
tourism,,,,hotel,,,,Hotel Silken Ramblas,,,41.3829722,2.170047,hotel
tourism,,,,gallery,,,,Galeria d’Art Grup Escolà,,,41.3924103,2.167806,gallery
tourism,,,,hotel,,,,chic&basic Born Boutique Hotel,Carrer de la Princesa,50,41.3867622,2.1824047,hotel
tourism,,,,hotel,,,,chic&basic Lemon Hotel,Carrer de Pelai,6,41.3857883,2.1651393,hotel
tourism,,,,hostel,,,,chic&basic Zoo Hotel,Passeig de Picasso,22,41.387044,2.1835261,hostel
tourism,,,,artwork,,,,L'essencia és invisible als ulls,,,41.4313322,2.1752506,artwork
tourism,,,,artwork,,,,Institut d'Estudis Catalans,,,41.3814591,2.1692175,artwork
tourism,,,,hostel,,,,Bedmates,,,41.3742483,2.1681456,hostel
tourism,,,,apartment,,,,AinB Sagrada Familia Apartments,,,41.396041,2.1805293,apartment
tourism,,,,information,,,,Tourist Information,,,41.3758213,2.1777673,information
tourism,,,,information,,,,Coll de la Ventosa,,,41.4496972,2.1598317,information
tourism,,,,hotel,,,,Hotel Ciutat de Barcelona,Carrer de la Princesa,33-35,41.3858809,2.1810222,hotel
tourism,,,,hostel,,,,Hostal Orleans,Avinguda del Marquès de l'Argentera,13,41.3843976,2.1844891,hostel
tourism,,,,gallery,,,,Wim Wenders,,,41.3834371,2.1745393,gallery
tourism,,,,viewpoint,,,,Mirador Maria Aurèlia Capmany,,,41.3816809,2.1776791,viewpoint
tourism,,,,information,,,,Pavelló d'oficials,,,41.4193913,2.162163,information
tourism,,,,information,,,,Circuit Turó de la Rovira,,,41.4191359,2.1649616,information
tourism,,,,information,,,,Pavelló d'oficials,,,41.4194212,2.1620668,information
tourism,,,,hostel,,,,Alberg Hostel Barcelona Pere Tarrés,Carrer de Numància,149-151,41.3879092,2.1334542,hostel
tourism,,,,artwork,,,,La Casa de Madrid a la Ciudad de Barcelona,,,41.3846405,2.1717597,artwork
tourism,,,,information,,,,Maria Mercè Marçal,,,41.3862371,2.1500053,information
tourism,,,,artwork,,,,Flora,,,41.3951294,2.1617936,artwork
tourism,,,,hotel,,,,Arcelon Hotel,,,41.4144621,2.1898181,hotel
tourism,,,,hostel,,,,Lumine suites,,,41.3929699,2.1576856,hostel
tourism,,,,hostel,,,,Lumine suites,,,41.3929601,2.1576608,hostel
tourism,,,,artwork,,,,Castellers de Sants 1993,,,41.3743997,2.1366124,artwork
tourism,,,,hotel,,,,Hotel Occidental,Avinguda Diagonal,414,41.3980962,2.164807,hotel
tourism,,,,artwork,,,,mural,,,41.4058387,2.1715733,artwork
tourism,,,,apartment,,,,Apartaments A Barcelona,Gran Via de les Corts Catalanes,628,41.3885814,2.1676081,apartment
tourism,,,,apartment,,,,Apartaments Barcelona,Gran Via de les Corts Catalanes,558,41.3833889,2.1607747,apartment
tourism,,,,apartment,,,,Apartament Barcelona,Avinguda del Paral·lel,75,41.3747697,2.1680778,apartment
tourism,,,,hotel,,,,Opera Ramblas Hostal,Carrer Sant Pau,20,41.380234,2.1728806,hotel
tourism,,,,hotel,,,,Hitel Onix Fira,,,41.3770113,2.1498718,hotel
tourism,,,,hotel,,,,Aparthotel Augusta,,,41.4014828,2.1484599,hotel
tourism,,,,artwork,,,,Drogueria Rovira,,,41.396881,2.1446839,artwork
tourism,,,,hotel,,,,Ciudad,Carrer de Mallorca,255,41.3933715,2.1617658,hotel
tourism,,,,artwork,,,,La Pomona,,,41.3991404,2.1214416,artwork
tourism,,,,museum,,,,Museu Africà Daniel Comboni,,,41.4356997,2.1622987,museum
tourism,,,,hotel,,,,Residència Erasmus Gràcia,,,41.4060521,2.1529257,hotel
tourism,,,,hotel,,,,Antiga Casa Buenavista,,,41.3838885,2.1640108,hotel
tourism,,,,hotel,,,,Aparthotel Bonanova,,,41.4054665,2.1361386,hotel
tourism,,,,hotel,,,,One Shot,,,41.3916621,2.1639098,hotel
tourism,,,,information,,,,Pasturant Barcelona,,,41.4423624,2.1469259,information
tourism,,,,information,,,,Escullera 1988. Jaume Plensa,,,41.4421643,2.1782179,information
tourism,,,,information,,,,Plaça de les Dones de Nou Barris,,,41.4475167,2.1798967,information
tourism,,,,information,,,,Plaça de les Dones de Nou Barris,,,41.4478816,2.179556,information
tourism,,,,information,,,,Cicle de l'aigua,,,41.4473308,2.1801147,information
tourism,,,,information,,,,El Pont de Sarajevo,,,41.4515985,2.1892776,information
tourism,,,,hotel,,,,Happy Apartments,,,41.3790899,2.1741666,hotel
tourism,,,,information,,,,El Baluart de Sant Carles,,,41.3631173,2.16728,information
tourism,,,,information,,,,Espais de Memòria. Fossar de la Pedrera,,,41.3551912,2.1477688,information
tourism,,,,information,,,,Espais de Memòria. Fossar de la Pedrera,,,41.3553109,2.1484644,information
tourism,,,,information,,,,Espais de Memòria. Fossar de la Pedrera,,,41.3555145,2.1487972,information
tourism,,,,information,,,,PR-C 229 Montjuïc 360,,,41.3744547,2.1715777,information
tourism,,,,information,,,,El Pla de Barcelona,,,41.3711401,2.1714413,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3641548,2.1648901,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3641638,2.164453,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3601841,2.1616843,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3588853,2.1599891,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3579353,2.1588564,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3579528,2.158642,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3582267,2.1534922,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3570259,2.1500041,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.356958,2.1494983,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3566607,2.1477687,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.357223,2.1468755,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3571385,2.1495211,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3571669,2.1497977,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3596697,2.1516244,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3601229,2.150264,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3668357,2.1477168,information
tourism,,,,information,,,,Codi QR ruta Montjuïc 360,,,41.3688331,2.1549659,information
tourism,,,,information,,,,PR-C 229 Montjuïc 360,,,41.3745233,2.1707143,information
tourism,,,,information,,,,PR-C 229 Montjuïc 360,,,41.3744299,2.1715809,information
tourism,,,,information,,,,PR-C 229 Montjuïc 360,,,41.3745146,2.1707074,information
tourism,,,,artwork,,,,Hospital de Sant Pau,,,41.4118884,2.1743304,artwork
tourism,,,,information,,,,Parc de la Pegaso,,,41.4262959,2.1903182,information
tourism,,,,information,,,,El vestíbul i les escales d'accés a la planta noble,,,41.4369618,2.1713058,information
tourism,,,,information,,,,El teatre,,,41.437231,2.1707733,information
tourism,,,,information,,,,Els oficis i els treballs,,,41.436977,2.1709002,information
tourism,,,,information,,,,L'Entrada al Mental,,,41.4369272,2.1711229,information
tourism,,,,information,,,,La farmàcia,,,41.4371648,2.1708083,information
tourism,,,,hotel,,,,Catalonia Gràcia,Carrer de Còrsega,368,41.3986858,2.1623957,hotel
tourism,,,,hotel,,,,Green House Hotel,,,41.398402,2.1844093,hotel
tourism,,,,museum,,,,Paradox Museum,,,41.3892982,2.1726876,museum
tourism,,,,viewpoint,,,,Mirador de la Rambla del Rompeolas,,,41.3646272,2.1857374,viewpoint
tourism,,,,artwork,,,,Joventut,,,41.3997764,2.1295718,artwork
tourism,,,,artwork,,,,Dona ajaguda,,,41.3997928,2.1294324,artwork
tourism,,,,artwork,,,,Tors de dona,,,41.3998473,2.1297155,artwork
tourism,,,,artwork,,,,Nu de dona,,,41.399857,2.1295122,artwork
tourism,,,,artwork,,,,Discòbol,,,41.3999207,2.1296433,artwork
tourism,,,,apartment,,,,Cosmo Apartaments Sants,Passeig de Sant Antoni,30,41.3773746,2.1385566,apartment
tourism,,,,artwork,,,,Traça de l'antic dic,,,41.3666993,2.1872414,artwork
tourism,,,,information,,,,Homenatge al patí de Vela,,,41.3697679,2.1880266,information
tourism,,,,artwork,,,,Maqueta del port: (1916-2023),,,41.3649991,2.1861365,artwork
tourism,,,,information,,,,La Barceloneta bombardejada 1937-1939,,,41.3802663,2.1892008,information
tourism,,,,hotel,,,,ambitbcn,Carrer de Roger de Llúria,17,41.3908191,2.1716299,hotel
tourism,,,,apartment,,,,Sixtyfour,,,41.3930599,2.1644048,apartment
tourism,,,,museum,,,,Museu Banksy,,,41.3890544,2.176194,museum
tourism,,,,information,,,,Museu Diocesà,,,41.384488,2.1762835,information
tourism,,,,information,,,,Aqüeducte Romà,,,41.3855628,2.1746142,information
tourism,,,,information,,,,La Ciutat de l'Aigua i el Parc de les rieres d'Horta,,,41.431146,2.155496,information
tourism,,,,artwork,,,,untitled,,,41.3790255,2.1728012,artwork
tourism,,,,information,,,,El xalet,,,41.4370379,2.1701708,information
tourism,,,,information,,,,El gran dipòsit subterrani,,,41.4369279,2.1702123,information
tourism,,,,information,,,,La torre octogonal,,,41.4369704,2.1704201,information
tourism,,,,information,,,,Els patis,,,41.4369506,2.1712218,information
tourism,,,,information,,,,La sala mortuòria,,,41.4373368,2.1711006,information
tourism,,,,information,,,,La nevera subterrània,,,41.4369327,2.1706461,information
tourism,,,,information,,,,Les Germanes Hospitalàries de la Santa Creu,,,41.4368179,2.1704914,information
tourism,,,,information,,,,Ca n'Amell Gran,,,41.4372289,2.1698606,information
tourism,,,,information,,,,El club social,,,41.4373523,2.1711803,information
tourism,,,,attraction,,,,Muntanya Russa,,,41.4226763,2.1200059,attraction
tourism,,,,information,,,,Parc de Joan Reventós,,,41.403476,2.1169211,information
tourism,,,,artwork,,,,L'Institut d'Estudis Nord-Americans a la Ciutat de Barcelona,,,41.4098141,2.1370594,artwork
tourism,,,,information,,,,Balcons de Barcelona,,,41.4017443,2.1792882,information
tourism,,,,information,,,,PR-C 171,,,41.4165045,2.1121066,information
tourism,,,,information,,,,Parc de Can Rigal,,,41.3803016,2.107666,information
tourism,,,,hostel,,,,Hostal La Terrassa,Carrer Junta de Comerç,11,41.3800278,2.1714306,hostel
tourism,,,,information,,,,Moll d'Espanya,,,41.3786959,2.1833048,information
tourism,,,,information,,,,Rambla de Mar,,,41.3758703,2.1792505,information
tourism,,,,information,,,,Montjuïc,,,41.3690683,2.1635908,information
tourism,,,,information,,,,Camí Ral Gràcia - Collserola,,,41.3964868,2.1583281,information
tourism,,,,hostel,,,,Alberg Be Barcelona Sagrada Familia,Carrer de Sicília,"402,404",41.4064392,2.1672502,hostel
tourism,,,,hostel,,,,Paraiso Hostel,Ronda De Sant Pau,55-57,41.3774109,2.1645065,hostel
tourism,,,,information,,,,Experiència,,,41.4124511,2.1536947,information
tourism,,,,artwork,,,,Nu de peu pentinant-se,,,41.3964025,2.1474375,artwork
tourism,,,,artwork,,,,Nu,,,41.3963664,2.1475284,artwork
tourism,,,,artwork,,,,Dona recolzada sobre espigues,,,41.3963433,2.1474835,artwork
tourism,,,,artwork,,,,Confidències a la platja,,,41.3964994,2.1476581,artwork
tourism,,,,artwork,,,,Figura femenina asseguda,,,41.3964096,2.1475982,artwork
tourism,,,,gallery,,,,àngels barcelona,Carrer del Pintor Fortuny,27,41.3825267,2.1692171,gallery
tourism,,,,hotel,,,,Hotel Lleó,Carrer de Pelai,22-24,41.3855252,2.1665115,hotel
tourism,,,,gallery,,,,Beta,Carrer de Monistrol,21,41.4013506,2.1631733,gallery
tourism,,,,museum,,,,Museu Terra,,,41.4019067,2.1967916,museum
tourism,,,,artwork,,,,Dia mundial de la poesia 2024,,,41.4141061,2.1652855,artwork
tourism,,,,artwork,,,,Couxins Musical,,,41.3686541,2.1671321,artwork
tourism,,,,hostel,,,,Hostal Mozart,Carrer de Mozart,15,41.3992644,2.1582731,hostel
tourism,,,,artwork,,,,Reclam publicitari Callicida,,,41.4001696,2.157996,artwork
tourism,,,,information,,,,Espècies del refugi de biodiversitat al Riu Besòs,,,41.4486001,2.2017003,information
tourism,,,,hotel,,,,Hostal Sant Carlo,Plaça d'Urquinaona,5,41.3895101,2.1729406,hotel
tourism,,,,museum,,,,Museu Alien,Carrer de Juan de Garay,31,41.4191976,2.1824636,museum
tourism,,,,apartment,,,,aRC House,Carrer de Sant Pere Màrtir,18,41.3990189,2.1578744,apartment
tourism,,,,hotel,,,,Hotel Balkonis,,,41.3798875,2.1618769,hotel
tourism,,,,artwork,,,,Olympic Cauldron,,,41.36599,2.15594,artwork
tourism,,,,gallery,,,,Art Nou Mil·leni,,,41.3877739,2.1610834,gallery
tourism,,,,apartment,,,,Caterina 22@,Passatge d'Olivé i Maristany,4,41.4056941,2.2053447,apartment
tourism,,,,hotel,,,,Moxy Barcelona,Carrer de Mallorca,1-23,41.3791798,2.1429258,hotel
tourism,,,,hotel,,,,Hoteles Catalonia,Carrer de Còrsega,"323,325",41.3970619,2.1598447,hotel
tourism,,,,attraction,,,,Dissabtes diumenges i festius de 10 a 2,,,41.4204622,2.1978024,attraction
tourism,,,,hotel,,,,Hotel Sercotel Caspe,,103,41.3942639,2.1774213,hotel
tourism,,,,gallery,,,,red03,,,41.3854748,2.1809913,gallery
tourism,,,,hotel,,,,Yurban Hotel,Carrer de Trafalgar,30,41.3889064,2.1760708,hotel
tourism,,,,artwork,,,,Restes de l'antiga construcció,,,41.3644826,2.1860685,artwork
tourism,,,,museum,,,,Palau Martorell,Carrer Ample,11,41.3793157,2.1790363,museum
tourism,,,,information,,,,Arboç. Heura,,,41.4197301,2.1008561,information
tourism,,,,apartment,,,,Sweet Inn Sants,Carrer de Sants,19,41.3750903,2.1400001,apartment
tourism,,,,hotel,,,,La Pau hotel boutique,,,41.3775379,2.1779726,hotel
tourism,,,,artwork,,,,Blau,,,41.3891668,2.1518388,artwork
tourism,,,,hostel,,,,Amistat City Hostel Barcelona,,,41.4185862,2.1872493,hostel
tourism,,,,information,,,,Els Aqüeductes del Baix Vallès,,,41.4595281,2.1750743,information
tourism,,,,information,,,,La plaça Roja,,,41.4615815,2.1794074,information
tourism,,,,gallery,,,,Galeria Maxó,,,41.388842,2.1806548,gallery
tourism,,,,information,,,,El Congrés Obrer de Barcelona i la UGT,,,41.3854122,2.1677778,information
tourism,,,,information,,,,Conca Mediterrània,,,41.3615221,2.1578449,information
tourism,,,,gallery,,,,HotSpot Creative Space,,,41.4031429,2.1981912,gallery
tourism,,,,hotel,,,,Barcelona House Hotel,Carrer dels Escudellers,19,41.3794318,2.1761042,hotel
tourism,,,,information,,,,Dictadura i transició,,,41.3871985,2.1388598,information
tourism,,,,information,,,,La decadència i transformació,,,41.387312,2.1388832,information
tourism,,,,information,,,,Guerra Civil i revolució,,,41.3871494,2.1389107,information
tourism,,,,information,,,,Vida de barri,,,41.3870934,2.138976,information
tourism,,,,information,,,,El veïnat,,,41.3870493,2.1390153,information
tourism,,,,information,,,,Arquitectura de les cases,,,41.3870168,2.1390573,information
tourism,,,,information,,,,Les fundadores de la Colònia,,,41.38698,2.139089,information
tourism,,,,information,,,,Les Corts industrial,,,41.3869544,2.1391172,information
tourism,,,,hotel,,,,Hostal Girona,,,41.3919228,2.175159,hotel
tourism,,,,hotel,,,,The Social Hub - Hotel,Carrer de Cristóbal de Moura,49,41.4099113,2.2044589,hotel
tourism,,,,hotel,,,,Abba Rambla Hotel,,,41.3790549,2.1683944,hotel
tourism,,,,hostel,,,,Casa Gardenia,,,41.3794399,2.166408,hostel
tourism,,,,museum,,,,Plaza de Toros Monumental de Barcelona,Gran Via de les Corts Catalanes,749,41.4000597,2.1811145,museum
tourism,,,,information,,,,La memòria de l'aigua. El Rec Comtal,,,41.4495771,2.1927826,information
tourism,,,,information,,,,Parc de Joan Miró,,,41.3774464,2.147072,information
tourism,,,,information,,,,Espai Germanetes,,,41.3820696,2.1542977,information
tourism,,,,apartment,,,,Colmenan Numa,Ronda del General Mitre,238,41.4057049,2.1488508,apartment
tourism,,,,hotel,,,,Exe Plaza Catalunya Hotel,,,41.3867739,2.1674428,hotel
tourism,,,,hotel,,,,Hotel Monegal,,,41.3853173,2.1696053,hotel
tourism,,,,hotel,,,,H10 Universitat,,,41.3868549,2.1666284,hotel
tourism,,,,hostel,,,,Piulet Hostel,Carrer d'Enric Granados,30,41.390329,2.1592377,hostel
tourism,,,,information,,,,Cenentiri de Mintjuïc,,,41.3587473,2.1551746,information
